id,HomeTeam,AwayTeam,Unnamed: 0,HTP,ATP,HM1_D,HM1_L,HM1_M,HM1_W,HM2_D,HM2_L,HM2_M,HM2_W,HM3_D,HM3_L,HM3_M,HM3_W,AM1_D,AM1_L,AM1_M,AM1_W,AM2_D,AM2_L,AM2_M,AM2_W,AM3_D,AM3_L,AM3_M,AM3_W,HTGD,ATGD,DiffFormPts
4896,Man United,Aston Villa,4896,2.213231305,-0.433476746,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.710293535,-1.039739157,0
4897,Everton,Fulham,4897,0.826270083,-0.096146055,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.607684314,-0.318120353,0.117647059
4898,Man City,West Ham,4898,1.492011469,-0.152367836,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1.243805018,-0.403016683,0.088235294
4899,Newcastle,Liverpool,4899,-0.283298897,0.466071762,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.706965142,0.785531934,-0.058823529
4900,Southampton,West Brom,4900,-0.178682393,0.276524041,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,-0.274403063,0.061487521,0.171428571
4901,Stoke,Norwich,4901,-0.286469093,-0.26963041,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.439188616,-0.845690402,-0.028571429
4902,Wigan,Tottenham,4902,-0.555935845,1.041140273,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-0.933545278,0.680017925,-0.085714286
4903,Arsenal,Man United,4903,1.114758017,2.242680067,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1.249863311,1.75213729,0.085714286
4904,Chelsea,Swansea,4904,1.222544717,-0.051168629,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1.373452477,-0.06221856,0.228571429
4905,Reading,QPR,4905,-0.987082647,-1.034246642,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-1.139527221,-1.134337924,0
4906,Aston Villa,Sunderland,4906,-0.448149145,-0.324245855,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-1.098330832,-0.30963072,0
4907,Fulham,Reading,4907,-0.124789042,-1.034246642,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.315599452,-1.175573285,0.085714286
4908,Norwich,Aston Villa,4908,-0.232575742,-0.488092192,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.809956113,-1.134337924,-0.057142857
4909,QPR,Arsenal,4909,-0.987082647,1.095755719,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-1.098330832,1.216077607,-0.342857143
4910,Swansea,Man City,4910,-0.027481605,1.478063835,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.026080388,1.181714806,-0.194444444
4911,Tottenham,Southampton,4911,1.12523728,-0.274181698,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.734908455,-0.421882535,0.083333333
4912,West Brom,Wigan,4912,0.23449996,-0.486575095,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.054023701,-0.902961736,-0.027777778
4913,West Ham,Newcastle,4913,-0.079877916,-0.380378396,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.306444698,-0.94305167,0.055555556
4914,Liverpool,Everton,4914,0.548877838,0.787785292,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.015272765,0.54027587,0.027777778
4915,Man United,Chelsea,4915,2.173163536,1.265670437,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.736209564,1.34207454,-0.138888889
4916,Sunderland,Stoke,4916,-0.34185948,-0.221083348,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-0.466652875,-0.421882535,0
4917,Man City,West Brom,4917,1.492011469,0.203703447,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.215532987,0.019106735,0.166666667
4918,Wigan,Swansea,4918,-0.446652107,-0.0617883,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.867173319,-0.061073133,0.055555556
4919,Chelsea,Tottenham,4919,1.282426218,1.10637539,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.375741164,0.700635604,0.055555556
4920,Aston Villa,Chelsea,4920,-0.241315205,1.219747541,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.804389034,1.305235143,-0.027027027
4921,Everton,West Ham,4921,0.778288722,-0.123497192,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.55954545,-0.333034573,0.054054054
4922,Fulham,Liverpool,4922,-0.241315205,0.496461914,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-0.414693466,0.954177347,-0.162162162
4923,Man United,Swansea,4923,2.052793628,0.031492584,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1.650693037,-0.020983199,0.054054054
4924,Norwich,West Brom,4924,-0.343275598,0.134819102,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.843358591,-0.020983199,0
4925,QPR,Newcastle,4925,-1.006018149,-0.381813487,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-1.077175931,-0.918130901,-0.081081081
4926,Stoke,Tottenham,4926,-0.190335009,1.064757764,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,-0.37572391,0.681132393,-0.054054054
4927,Sunderland,Southampton,4927,-0.343275598,-0.330150228,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.453663023,-0.450053838,0.054054054
4928,Arsenal,Wigan,4928,1.135150096,-0.536803263,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1.222027914,-0.918130901,0.189189189
4929,Reading,Man City,4929,-0.85307756,1.529727094,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.999236818,1.188215877,-0.135135135
4930,Chelsea,Everton,4930,1.29345702,0.824115742,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1.342013128,0.586695794,0.078947368
4931,Liverpool,QPR,4931,0.598516449,-1.087424839,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1.038460792,-1.122401373,0.210526316
4932,Man City,Norwich,4932,1.591288694,-0.282565648,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.266125044,-0.704622066,0.105263158
4933,Newcastle,Arsenal,4933,-0.245339958,1.176241638,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-0.820797267,1.27033466,-0.157894737
4934,Southampton,Stoke,4934,-0.294978569,-0.282565648,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.403412805,-0.438762506,-0.105263158
4935,Swansea,Fulham,4935,0.002853104,-0.332869346,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.023972385,-0.51472238,0.131578947
4936,Tottenham,Sunderland,4936,1.144541185,-0.383173047,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.734908455,-0.476742444,0.078947368
4937,West Brom,Man United,4937,0.102130329,2.08170823,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.137804512,1.612154092,-0.105263158
4938,West Ham,Reading,4938,-0.146062734,-0.936513741,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,-0.365468764,-1.084421435,0
4939,Wigan,Aston Villa,4939,-0.54317163,-0.332869346,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,-0.972573436,-0.856541813,-0.078947368
4940,Arsenal,Aston Villa,4940,-2.280523057,-2.345017326,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.013971657,-0.020983199,0
4941,Liverpool,Stoke,4941,-2.280523057,-2.345017326,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.013971657,-0.020983199,0
4942,Norwich,Everton,4942,-2.280523057,-2.345017326,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.013971657,-0.020983199,0
4943,Sunderland,Fulham,4943,-2.280523057,-2.345017326,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.013971657,-0.020983199,0
4944,Swansea,Man United,4944,-2.280523057,-2.345017326,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.013971657,-0.020983199,0
4945,West Brom,Southampton,4945,-2.280523057,-2.345017326,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.013971657,-0.020983199,0
4946,West Ham,Cardiff,4946,-2.280523057,-2.345017326,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.013971657,-0.020983199,0
4947,Chelsea,Hull,4947,-2.280523057,-2.345017326,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.013971657,-0.020983199,0
4948,Crystal Palace,Tottenham,4948,-2.280523057,-2.345017326,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.013971657,-0.020983199,0
4949,Man City,Newcastle,4949,-2.280523057,-2.345017326,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.013971657,-0.020983199,0
4950,Chelsea,Aston Villa,4950,0.548877838,0.522293545,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.455845254,1.422254408,0
4951,Aston Villa,Liverpool,4951,0.548877838,0.522293545,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.455845254,0.700635604,0
4952,Everton,West Brom,4952,-1.337389425,-2.345017326,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.013971657,-0.742602002,0.5
4953,Fulham,Arsenal,4953,0.548877838,-2.345017326,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.734908455,-1.464220806,1.5
4954,Hull,Norwich,4954,-2.280523057,-1.389247036,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.427901941,-0.020983199,-0.5
4955,Newcastle,West Ham,4955,-2.280523057,0.522293545,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-2.869775538,1.422254408,-1.5
4956,Southampton,Sunderland,4956,0.548877838,-2.345017326,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.734908455,-0.742602002,1.5
4957,Stoke,Crystal Palace,4957,-2.280523057,-2.345017326,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.706965142,-0.742602002,0
4958,Cardiff,Man City,4958,-2.280523057,0.522293545,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-1.427901941,2.865492015,-1.5
4959,Tottenham,Swansea,4959,0.548877838,-2.345017326,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.734908455,-2.185839609,1.5
4960,Man United,Chelsea,4960,0.23449996,1.478063835,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1.455845254,1.422254408,-0.666666667
4961,Cardiff,Everton,4961,-0.394255794,-1.070656938,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.466652875,-0.020983199,0.333333333
4962,Crystal Palace,Sunderland,4962,-2.280523057,-1.707837133,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.947277409,-0.502062401,-0.333333333
4963,Man City,Hull,4963,-0.394255794,-0.433476746,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1.455845254,-0.502062401,0
4964,Newcastle,Fulham,4964,-1.651767303,-0.433476746,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-1.908526472,-0.502062401,-0.666666667
4965,Norwich,Southampton,4965,-1.651767303,0.203703447,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.466652875,0.460096003,-1
4966,West Ham,Stoke,4966,0.23449996,-0.433476746,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.975220722,-0.020983199,0.333333333
4967,Arsenal,Tottenham,4967,-0.394255794,1.478063835,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.013971657,0.941175206,-1
4968,Liverpool,Man United,4968,1.492011469,0.203703447,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.975220722,1.422254408,0.666666667
4969,West Brom,Swansea,4969,-1.651767303,-2.345017326,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.466652875,-1.945300008,0.333333333
4970,Aston Villa,Newcastle,4970,-0.86582261,-0.433476746,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.013971657,-1.103411404,-0.25
4971,Everton,Chelsea,4971,-0.86582261,1.00017869,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.013971657,1.061445006,-1
4972,Fulham,West Brom,4972,-0.86582261,-1.867132181,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,-0.706965142,-1.103411404,0.5
4973,Hull,Cardiff,4973,-0.86582261,-0.433476746,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.067433541,-0.381792601,-0.25
4974,Man United,Crystal Palace,4974,-0.394255794,-0.911361891,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.734908455,-0.020983199,0.25
4975,Stoke,Man City,4975,0.548877838,0.522293545,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.374440056,1.78306381,0
4976,Sunderland,Arsenal,4976,-1.808956241,0.522293545,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-1.067433541,0.339826203,-1.25
4977,Tottenham,Norwich,4977,0.548877838,-0.433476746,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.374440056,-0.020983199,0.5
4978,Southampton,West Ham,4978,-0.394255794,-0.433476746,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.013971657,0.339826203,0
4979,Swansea,Liverpool,4979,-0.86582261,1.95594898,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.706965142,1.061445006,-1.5
4980,Chelsea,Fulham,4980,0.360251111,-0.815784862,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.590721095,-0.598278242,0.6
4981,Liverpool,Southampton,4981,1.492011469,-0.433476746,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.879095815,-0.020983199,1
4982,Newcastle,Hull,4982,0.360251111,-0.815784862,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.562777782,-0.886925763,0.6
4983,Norwich,Aston Villa,4983,-0.771509246,-1.198092978,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.562777782,-0.30963072,0.2
4984,West Brom,Sunderland,4984,-1.526016152,-1.96270921,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.851152502,-1.464220806,0.2
4985,West Ham,Everton,4985,-0.394255794,-0.051168629,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.302346376,0.267664322,-0.2
4986,Arsenal,Stoke,4986,1.114758017,0.331139487,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.879095815,0.267664322,0.4
4987,Cardiff,Tottenham,4987,-0.394255794,1.095755719,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.274403063,0.844959365,-0.8
4988,Crystal Palace,Swansea,4988,-1.148762699,-0.815784862,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.562777782,-0.598278242,-0.2
4989,Man City,Man United,4989,0.360251111,0.331139487,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.455845254,1.133606887,0
4990,Aston Villa,Man City,4990,-0.394255794,0.840883642,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.013971657,1.90333361,-0.666666667
4991,Fulham,Cardiff,4991,-1.023011548,-0.752066843,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.947277409,-0.502062401,-0.166666667
4992,Hull,West Ham,4992,-0.079877916,-0.752066843,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.466652875,-0.020983199,0.333333333
4993,Man United,West Brom,4993,-0.079877916,-0.752066843,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.254283923,-0.020983199,0.333333333
4994,Southampton,Crystal Palace,4994,0.23449996,-1.389247036,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.254283923,-0.983141604,0.833333333
4995,Swansea,Arsenal,4995,-0.079877916,1.478063835,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.013971657,1.181714806,-0.833333333
4996,Tottenham,Chelsea,4996,1.492011469,0.840883642,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.975220722,0.941175206,0.333333333
4997,Stoke,Norwich,4997,-0.079877916,-1.070656938,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.22634061,-0.742602002,0.5
4998,Sunderland,Liverpool,4998,-1.966145179,0.840883642,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.908526472,0.460096003,-1.5
4999,Everton,Newcastle,4999,0.548877838,-0.114886648,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.494596189,-0.742602002,0.333333333
5000,Cardiff,Newcastle,5000,-0.124789042,-0.433476746,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.192010286,-0.845690402,0.142857143
5001,Fulham,Stoke,5001,-1.20265605,-0.433476746,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-1.015938055,-0.433336801,-0.857142857
5002,Hull,Aston Villa,5002,0.414144463,0.112677707,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.192010286,0.185193602,0.571428571
5003,Liverpool,Crystal Palace,5003,1.222544717,-1.525785648,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.837899426,-1.258044005,1
5004,Man City,Everton,5004,0.414144463,0.931909383,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.455845254,0.597547205,-0.571428571
5005,Sunderland,Man United,5005,-2.011056305,-0.433476746,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-2.045847769,-0.020983199,-0.428571429
5006,Norwich,Chelsea,5006,-0.394255794,0.658832157,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.397992229,0.803724004,-0.285714286
5007,Southampton,Swansea,5007,0.683611213,-0.433476746,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.631917485,-0.22716,0.142857143
5008,Tottenham,West Ham,5008,1.222544717,-0.979631198,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.837899426,-0.22716,1.142857143
5009,West Brom,Arsenal,5009,-0.124789042,1.751141061,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.219953599,1.216077607,-1
5010,Arsenal,Norwich,5010,1.492011469,-0.672419318,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.095376854,-0.742602002,0.875
5011,Chelsea,Cardiff,5011,1.020444654,-0.433476746,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.095376854,-0.381792601,0.375
5012,Everton,Hull,5012,0.548877838,0.283350972,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.194205856,-0.2013879,0.25
5013,Man United,Southampton,5013,0.077311022,1.00017869,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.194205856,0.881040305,-0.5
5014,Newcastle,Liverpool,5014,0.077311022,1.478063835,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.526730942,1.061445006,-0.125
5015,Stoke,West Brom,5015,-0.630039202,-0.194534173,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.526730942,0.159421502,-0.5
5016,Swansea,Sunderland,5016,-0.630039202,-2.106074754,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.526730942,-2.005434909,0.875
5017,West Ham,Man City,5017,-0.394255794,0.761236117,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.374440056,1.602659109,-0.75
5018,Aston Villa,Tottenham,5018,0.077311022,0.761236117,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.194205856,0.159421502,0
5019,Crystal Palace,Fulham,5019,-1.573172833,-0.672419318,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-1.427901941,-0.742602002,-0.125
5020,Aston Villa,Everton,5020,-0.184670543,0.840883642,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.146236521,0.299736269,-0.555555556
5021,Crystal Palace,Arsenal,5021,-1.651767303,1.690457233,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-1.748318295,1.422254408,-1.444444444
5022,Liverpool,West Brom,5022,1.282426218,-0.221083348,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.975220722,0.139376535,-0.111111111
5023,Man United,Stoke,5023,0.024914709,-0.645870143,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.174179834,-0.502062401,0.555555556
5024,Norwich,Cardiff,5024,-0.813426296,-0.645870143,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-1.107485586,-0.82278187,-0.111111111
5025,Southampton,Fulham,5025,0.863255716,-0.221083348,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.815012545,-0.181342933,0.444444444
5026,Chelsea,Man City,5026,1.282426218,1.05327704,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.455845254,1.742973876,0
5027,Sunderland,Newcastle,5027,-2.070937806,-0.00868995,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-2.389151006,-0.502062401,-0.777777778
5028,Swansea,West Ham,5028,-0.184670543,-0.645870143,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.174179834,-0.020983199,0.333333333
5029,Tottenham,Hull,5029,1.072840967,-0.00868995,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.494596189,-0.341702667,0.222222222
5030,Arsenal,Liverpool,5030,1.869264922,1.478063835,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.600032613,1.277930647,0.3
5031,Fulham,Man United,5031,-0.394255794,0.331139487,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.418590423,0.267664322,-0.1
5032,Hull,Sunderland,5032,-0.205629067,-1.580401094,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.418590423,-2.041515849,0.4
5033,Man City,Norwich,5033,0.737504564,-0.815784862,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1.455845254,-1.031249524,0.5
5034,Newcastle,Chelsea,5034,-0.205629067,1.478063835,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.562777782,1.422254408,-0.9
5035,Stoke,Southampton,5035,-0.771509246,1.095755719,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.562777782,0.989283126,-1.2
5036,West Brom,Crystal Palace,5036,-0.394255794,-1.771555152,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.274403063,-1.897192088,0.8
5037,West Ham,Aston Villa,5037,-0.58288252,-0.433476746,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.013971657,-0.453954481,-0.3
5038,Cardiff,Swansea,5038,-0.58288252,-0.242322687,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.706965142,0.123340562,-0.3
5039,Everton,Tottenham,5039,1.114758017,1.286909777,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.590721095,0.556311844,0.2
